date,state,cases_unvax_capita,cases_pvax_capita,cases_fvax_capita,cases_boost_capita,deaths_unvax_capita,deaths_pvax_capita,deaths_fvax_capita,deaths_boost_capita
2021-07-08,Malaysia,37.81182565150133,37.26179069519855,19.431195901784136,,0.7148022151357188,0.9194467833880161,0.10391013851221463,
2021-07-09,Malaysia,46.19986324840479,42.121766172794906,22.227473860139515,,0.7490210387116789,1.3088684403975819,0.25087442280067174,
2021-07-10,Malaysia,41.49051711111991,35.43366519682574,20.737635245977632,,0.6845593043682601,0.8153703365476008,0.1463833076186656,
2021-07-11,Malaysia,35.07522653380413,28.850218674646438,15.92905379057123,,0.8504230571234836,1.0693693041864216,0.04726722193047842,
2021-07-12,Malaysia,44.06151127971484,42.24181667898627,22.32248300110501,,0.8139362810943687,1.0031038261500698,0.13893661618945027,
2021-07-13,Malaysia,48.61310178846656,48.31270069084986,21.383132272492382,,0.945526460003709,1.022836456067542,0.04454819223435913,
2021-07-14,Malaysia,52.7758129606041,47.231581388369776,25.28230123605683,,0.8377113168349857,1.0656945259108703,0.128119769777315,
2021-07-15,Malaysia,57.96646706098806,53.83249633063936,25.65765765765766,,1.0323260683386273,1.1197822811458111,0.12355212355212356,
2021-07-16,Malaysia,50.65362215292366,46.46251150263539,22.93095182259047,,1.0594674216537692,1.1650781094478393,0.12005733938529041,
2021-07-17,Malaysia,54.11272586438061,49.01510457108272,22.923245140252636,,1.347175526602802,1.3263140114737864,0.11636165045813521,
2021-07-18,Malaysia,46.22946242847287,45.31755377251996,20.534313364152354,,1.199179904559641,1.1980721307884,0.15043453014031027,
2021-07-19,Malaysia,58.77581331288303,65.48139181623183,30.89526863597929,,1.1438406782447295,1.2023419401285507,0.07193310508959089,
2021-07-20,Malaysia,44.645572899273525,48.32364603985284,21.92095372589423,,1.4593949780282873,1.426062023589232,0.1027544705901292,
2021-07-21,Malaysia,61.27592718170607,65.01950585175553,29.101991984516836,,1.3163709676437538,1.559050821513484,0.3229965814041824,
2021-07-22,Malaysia,65.68875732387065,67.17886429019048,29.479765058555717,,1.2890871739341887,1.5966043695937804,0.24566470882129768,
2021-07-23,Malaysia,64.97686765846692,67.86368559022682,28.88208607806668,,1.425598723432406,1.6868925078356156,0.32484963891486046,
2021-07-24,Malaysia,61.68260297959782,63.87404472762705,25.665248083599618,,1.566672495891381,1.5466667193191508,0.3996812827256893,
2021-07-25,Malaysia,57.184244442351094,57.22784654404275,26.150069229743195,,1.6974603052689086,1.475605908646842,0.19411504200233548,
2021-07-26,Malaysia,69.96645555317538,70.12819915971139,30.119003233480655,,1.5486577895410403,1.2497785548623102,0.26536566725533617,
2021-07-27,Malaysia,68.07774621563223,78.67147686262854,32.61844366109412,,1.7957515734044724,0.9622021049011062,0.30460803418920573,
2021-07-28,Malaysia,72.64128193237826,74.11511384743469,30.828920207930707,,1.922558422437292,1.4760402878487295,0.34118963075970743,
2021-07-29,Malaysia,70.60270786200311,75.8035305156124,31.70434293218272,,1.8360720451719625,1.1346527308036396,0.4220992402213676,
2021-07-30,Malaysia,76.73829269446514,77.4314530723216,33.37556054117516,,2.1233890513912494,1.4534428070255436,0.18188316371212623,
2021-07-31,Malaysia,72.90991988590997,70.32361596029864,29.666398697857,,1.9713665645812026,1.4411723923419737,0.3310981997528683,
2021-08-01,Malaysia,57.549148829524576,59.2584487619919,26.562591369596124,,2.22559941404503,1.388332944783387,0.3020928344227017,
2021-08-02,Malaysia,75.03822222260683,83.21122623101122,35.50066271384189,,2.4230303845846803,1.8380261113232952,0.3132411415927226,
2021-08-03,Malaysia,82.48679733026148,90.44519269173588,36.120535884025074,,2.2798696848730757,1.5169005063603502,0.44971804722611863,
2021-08-04,Malaysia,84.01346409764442,91.74299505134819,36.999606496443455,,2.2514831216482047,1.2185462742947664,0.3950838921136514,
2021-08-05,Malaysia,75.31685812784347,87.12483161032466,34.07254531648527,,2.3841138624594143,1.2236633653135487,0.3435886922670784,
2021-08-06,Malaysia,81.3597878797141,85.63675061153916,34.44338763765556,,2.623344735657103,1.5779885147135078,0.4256839955218044,
2021-08-07,Malaysia,84.13742973229246,84.47128585083132,33.26434996623028,,2.6030788377586083,1.4389866877127693,0.3068333963244247,
2021-08-08,Malaysia,71.92977878977737,74.58359695296988,30.695248255542623,,2.672001595134537,1.2247353110396249,0.33537073999730294,
2021-08-09,Malaysia,85.6900245817195,94.36770755873114,37.36716739808489,,2.638606039950306,1.2503686128818032,0.20475160218128707,
2021-08-10,Malaysia,84.8500955175697,91.73370593371412,38.02903129985438,,3.308769907875905,1.7337741477789501,0.5934309175529942,
2021-08-11,Malaysia,98.6221618262346,106.17767501700925,43.26223385516875,,2.4754696006862384,1.25519013991091,0.30286751777752624,
2021-08-12,Malaysia,91.55357321826104,102.88076159840203,44.70316069215034,,2.2976493355776055,1.4754550883647188,0.4159150029938178,
2021-08-13,Malaysia,88.9216942014198,95.920138509554,38.48018218334701,,2.2867232558307826,1.1944497126474454,0.32863509628634874,
2021-08-14,Malaysia,92.912453196392,88.61601724124628,36.02083122632239,,2.4521040910756042,1.2464409658849107,0.3912157856438876,
2021-08-15,Malaysia,88.69098617741545,94.59889044987028,37.53455542647369,,2.526201733948347,1.568353994386499,0.2681039673319549,
2021-08-16,Malaysia,96.84613812703957,97.71042005800241,44.96808492372732,,2.75807772012281,1.367546372882877,0.3406673100282372,
2021-08-17,Malaysia,98.81833647821475,100.63962105191034,42.139689512975615,,2.6524070675003637,1.0529129622857578,0.2635377705626993,
2021-08-18,Malaysia,105.52405988720453,99.73962420569285,43.93348414534174,,2.7439267197560717,1.336085992426163,0.35614868444399783,
2021-08-19,Malaysia,106.19878079855462,96.32558841688103,43.39686611668723,,2.7678457285826257,1.1726880620024953,0.3184641600434287,
2021-08-20,Malaysia,90.43585553442651,97.60054865136485,46.990702816488195,,2.5140882551960053,1.1695793429913466,0.260993552628816,
2021-08-21,Malaysia,98.10564640229607,98.19867888927313,46.61335638642749,,2.815637572603883,1.1166871799775198,0.334269865283481,
2021-08-22,Malaysia,84.65507928583136,82.73020795797585,38.2742529706014,,3.5391235918735666,1.3080583021295726,0.4599192179937449,
2021-08-23,Malaysia,97.20519921892235,108.3238017740884,47.539791338039116,,3.4165314045614408,1.3106663132174974,0.2935226083071247,
2021-08-24,Malaysia,114.43105175824684,106.01373876433782,47.78688326649517,,2.24097507854012,0.9769119999549118,0.24467905501544723,
2021-08-25,Malaysia,109.75597504495727,107.20971942763968,49.85530281385272,,3.3278413486171248,0.9777710462821215,0.25842475022731043,
2021-08-26,Malaysia,103.18097543484885,101.97997103987713,49.33376927984089,,3.409684938596352,1.5830543607186753,0.2897871802947915,
2021-08-27,Malaysia,107.6709354840524,102.69399042093389,51.444083295607996,,3.1945827076338156,1.393405568805073,0.23260324022128712,
2021-08-28,Malaysia,97.46155670050541,89.91869456985737,43.237368249063834,,3.3905771884772755,1.1680367939645524,0.32055615361277157,
2021-08-29,Malaysia,93.81836366291579,85.57882990141376,45.9793298756069,,3.669146053639027,1.137260198025432,0.3306543898365658,
2021-08-30,Malaysia,91.3664453091793,91.85453241397298,48.03921411374467,,4.850412016972357,1.0799224085937373,0.25841907054323787,
2021-08-31,Malaysia,116.05382151107092,95.04054139914665,46.39024200963081,,4.251345907459027,1.03858316077919,0.3716058879310963,
2021-09-01,Malaysia,114.25587513975144,97.78650267750707,52.717414299640524,,4.546803624946164,1.1263366800550554,0.41054566126547765,
2021-09-02,Malaysia,113.02808074598533,99.36839504393437,53.571380609032204,,4.045153360031345,1.2560033356154159,0.22789405303143448,
2021-09-03,Malaysia,115.18791035305591,88.82310011184367,49.22782949938085,,4.184706108090029,1.0107598479982212,0.2613446546781802,
2021-09-04,Malaysia,108.01090067227754,85.01287673632092,45.136206958851155,,4.588592044227519,1.1856456995278426,0.21618436449672127,
2021-09-05,Malaysia,102.93212844341846,69.86916762671302,44.980491492716844,,4.414310029654582,1.3617678847785148,0.39198685396703137,
2021-09-06,Malaysia,103.36296740971396,73.42295281449744,50.778059500111965,,5.506453347383786,0.8625619098551275,0.26624091785668963,
2021-09-07,Malaysia,128.99958506019286,87.78229649896785,51.83551125345905,,5.77043464660074,1.0430001281400156,0.1956877522152397,
2021-09-08,Malaysia,121.52810397368917,83.20327204363588,49.75101751170438,0.0,5.836547098736387,1.0570288644382053,0.3553136517047878,0.0
2021-09-09,Malaysia,116.12124613140462,87.40552652281411,49.154569990618924,0.0,4.64823037643905,1.2511589683074849,0.306867349544159,0.0
2021-09-10,Malaysia,123.2466745942983,82.59146731782258,51.2846407481718,0.0,5.791002285456627,0.9367652247768158,0.28167049841594693,0.0
2021-09-11,Malaysia,101.41429849914174,71.4433259931408,44.68384184060045,0.0,5.6850691744546005,1.1387205290586675,0.2641209202460469,0.0
2021-09-12,Malaysia,100.14815855004824,72.84751357660511,50.34303259254639,0.0,6.404548272977977,0.980639605838915,0.32790224605008284,0.0
2021-09-13,Malaysia,94.15264343512942,68.47145880960854,43.43774332996805,0.0,5.65998640618917,0.8114428719158905,0.21137587995118273,0.0
2021-09-14,Malaysia,101.77502809041918,80.24492166898689,41.584638173115785,0.0,5.063179789422864,1.1725285358025481,0.3072595494633614,0.0
2021-09-15,Malaysia,128.8208043742857,82.92848560831635,53.30748946394475,0.0,6.470209194591542,1.1050434181604845,0.2834134287594936,0.0
2021-09-16,Malaysia,107.26057790105578,83.22917791268384,43.19852672428928,0.0,4.952162652966046,1.0121415461785688,0.33053610795512695,0.0
2021-09-17,Malaysia,86.87412035058435,64.97304485835075,41.429516003962824,0.0,4.810801255731007,1.1473679379503419,0.37657490686831835,0.0
2021-09-18,Malaysia,91.06456316352076,65.03138898143757,38.218242104778646,0.0,5.583604694602727,0.9124302025456803,0.2295203632327236,0.0
2021-09-19,Malaysia,88.26400771588764,65.65362145719544,35.878659784429715,0.0,5.122727599254319,0.8303336337804919,0.25781072898991414,0.0
2021-09-20,Malaysia,85.94803885768779,67.0452107311618,43.75966604388787,0.0,3.6214061316441484,1.5176678860582564,0.2061846792533519,0.0
2021-09-21,Malaysia,86.50225270142028,72.98197783665756,45.29594187170522,0.0,5.371660231993979,0.9083593807996005,0.2156094020073235,0.0
2021-09-22,Malaysia,86.91829175236373,59.10167401761308,36.79620602847466,0.0,4.73755223940936,1.1353230464415245,0.19515827691090704,0.0
2021-09-23,Malaysia,82.12489952118538,59.83174171954843,35.59118257078991,0.0,5.935185197132015,0.8601457981533701,0.18111074518950873,0.0
2021-09-24,Malaysia,76.00209317240213,47.90197404437574,35.255564432980606,0.0,4.8525926615683845,0.9148581750262748,0.2714632254833042,0.0
2021-09-25,Malaysia,88.38598806090852,70.0968308975714,37.72035368459351,0.0,5.719484554731477,1.0421885651070637,0.2628197924100729,0.0
2021-09-26,Malaysia,56.75388048753,51.92021308869886,31.525025068620696,0.0,4.521414973441749,1.140208601163583,0.17545346088460353,0.0
2021-09-27,Malaysia,69.06214701664555,56.583740483055095,35.17195104445561,487.8048780487805,4.457834713090328,0.8200542098993492,0.2410189473962695,0.0
2021-09-28,Malaysia,71.03308481057263,60.53071681667126,35.58631025261233,0.0,3.4190777561081123,0.8712754693308742,0.19412731590421314,0.0
2021-09-29,Malaysia,60.41490574707427,53.64751569791098,35.4296770012734,0.0,3.970932772108168,0.7362422099438837,0.285280768669281,0.0
2021-09-30,Malaysia,66.4353944673759,60.86235993014971,34.91076645970281,0.0,5.054866970343817,0.9427904292105806,0.21217389620202742,0.0
2021-10-01,Malaysia,74.26433718348115,60.75515447518864,36.15975435502274,0.0,3.581646183061591,0.7882967216428555,0.17239453804540042,0.0
2021-10-02,Malaysia,46.804056842974234,36.59778376759509,25.906471659713,0.0,5.085795153016098,0.658879904162923,0.2721940780068733,0.0
2021-10-03,Malaysia,59.15814100744233,41.618117499272955,23.101700529503884,0.0,3.41868654063109,0.7636351834728984,0.24328713927591084,0.0
2021-10-04,Malaysia,55.18136450791849,42.74612448643874,25.234021486999456,0.0,3.3123875011574535,0.6077648031247215,0.1987754594747055,0.0
2021-10-05,Malaysia,68.13596945186445,45.145887037979065,30.133933264213027,0.0,2.9790390231196344,0.8585588660154497,0.22840535118438815,0.0
2021-10-06,Malaysia,62.25353137802528,58.919634378960446,30.179421228732696,0.0,3.794058504382138,0.6842280121427664,0.16943193272340576,0.0
2021-10-07,Malaysia,56.47392224349922,42.96823258413536,26.864889722879113,0.0,3.8487095826585,1.0499756082589466,0.16257119348187057,0.0
2021-10-08,Malaysia,52.42851253160606,46.47414463024697,26.55313417659895,366.3003663003663,3.0186113275773185,0.7618712234466716,0.21157875837927445,0.0
2021-10-09,Malaysia,43.23309926079406,38.15392203554302,22.232106490590514,0.0,3.1223905021684604,0.26806034217009145,0.1549449867824429,0.0
2021-10-10,Malaysia,49.04578520850105,37.086648329909096,22.08982103030297,0.0,2.9846941656489125,0.2860152827499416,0.20329577154712047,0.0
2021-10-11,Malaysia,45.82330012709635,32.984308603221095,22.412883689038654,496.27791563275434,2.450443857063976,0.8119214425408269,0.2066156968699788,0.0
2021-10-12,Malaysia,46.747027426853315,33.987102386419146,22.66795264769103,0.0,3.805952675460624,0.8742662993291098,0.20491907257921294,0.0
2021-10-13,Malaysia,59.84435438921461,47.91044343261506,30.842365146383784,0.0,3.184993650966604,0.8120414141121197,0.16467343200016465,0.0
2021-10-14,Malaysia,39.95052934451382,30.994551680614215,17.25977538452266,0.0,2.7200360404775363,1.2447611116712538,0.11054715506656115,0.0
2021-10-15,Malaysia,46.170274597063326,33.79911350514106,20.177957833945204,81.83306055646482,2.665323114541831,0.5322695040179695,0.19590250324218644,0.0
2021-10-16,Malaysia,40.35261445193891,22.136614935671556,16.132551967707897,0.0,2.4194287037565085,0.696119966530552,0.18537699668255983,0.0
2021-10-17,Malaysia,35.00527685004626,29.864551212631255,15.416292158935114,0.0,2.953298791319039,1.159788396607039,0.14191125031238214,0.0
2021-10-18,Malaysia,38.73558614583553,26.35113182602863,17.942395635143857,0.0,2.810745479969925,0.748611699603086,0.14594968897650473,0.0
2021-10-19,Malaysia,38.90816611664668,28.646506752059064,17.383864306522042,0.0,3.7139613111344563,0.4645379473306875,0.1827414307154608,0.0
2021-10-20,Malaysia,35.44493235925408,27.684835828923536,19.256898312660933,27.070925825663238,2.327192528637894,1.1073934331569415,0.13994838890015215,0.0
2021-10-21,Malaysia,43.999110945799444,32.98061035459899,21.53260050592314,99.92862241256246,2.3587152259603825,0.4922479157402834,0.13945984783628976,0.0
2021-10-22,Malaysia,38.362631492967154,26.62970372747571,17.83447173623029,57.474567503879534,2.569745650246604,0.6828129160891208,0.18066088252285234,0.0
2021-10-23,Malaysia,29.614567784147624,22.37922648301714,15.52558895357115,47.587322737222806,2.3986877332954464,1.3987016551885711,0.13384128408250992,0.0
2021-10-24,Malaysia,28.673741997566907,15.373642069435235,15.326293664297868,54.769127064374786,2.3198820386380996,1.0725796792629232,0.11959292775262442,0.0
2021-10-25,Malaysia,34.65896051220323,21.54873300754571,18.53749942328034,30.33244358165494,2.810185987475938,0.9130819070993944,0.160358991550868,0.0
2021-10-26,Malaysia,48.658299458700085,22.533433982671788,23.56756262988422,43.64144191324081,1.8933190450856063,0.1877786165222649,0.1552901413597022,0.0
2021-10-27,Malaysia,38.024847996147834,16.4367773860883,19.133697381933867,38.694449281250606,2.770654753488159,0.5801215548031163,0.15478127789335033,0.0
2021-10-28,Malaysia,40.828027137607826,15.126997111937788,17.19342484943725,38.75325250512096,2.1234434917904776,0.0,0.14978432418992327,0.0
2021-10-29,Malaysia,34.14519783299593,17.571819704956887,16.204543389636115,27.42581317536065,2.7238334453671973,0.6129704548240775,0.12688121222310156,0.0
2021-10-30,Malaysia,33.02448599537071,11.873787884153494,13.521252802899594,14.040436456996149,2.1495227570951347,0.6249362044291312,0.14933110525290716,0.0
2021-10-31,Malaysia,31.38002484905718,13.399437223636607,15.060742660046266,28.574062125541527,1.86318897541277,0.0,0.08136055458608428,0.0
2021-11-01,Malaysia,34.3367627339562,15.646289547626653,16.479018056398694,22.14653368564141,1.3813640180327207,0.8692383082014807,0.17607717923275318,0.0
2021-11-02,Malaysia,33.67842961158538,12.019819346567006,18.042983167295034,32.484829584584,1.9869280006835033,0.6677677414759449,0.10825789900377021,0.0
2021-11-03,Malaysia,33.3830414149612,17.266527019842876,18.622448117305197,25.219159982675535,1.8990352900726433,0.22719114499793255,0.1577409690478417,0.0
2021-11-04,Malaysia,26.64569737099125,10.010615908963924,14.87867530074153,23.77626534312123,1.402405124789013,1.1640251056934796,0.1396001617200325,0.0
2021-11-05,Malaysia,34.90752523753716,10.38965945529849,14.23431730039915,19.195495457066077,2.011961108791767,1.180643119920283,0.14855549364742945,0.0
2021-11-06,Malaysia,31.191736309704666,10.380856734520453,14.525099443834483,21.485756596127274,2.018882609042373,0.24141527289582448,0.08999442034593856,0.0
2021-11-07,Malaysia,31.176361030358485,9.020627981988001,14.743908917006367,17.215205721708372,2.3281048821371595,0.24380075626994593,0.14842861325845333,0.31300374039469775
2021-11-08,Malaysia,39.3630709298127,15.76331384265257,19.71163005061612,18.397596779596793,2.6445474009693286,0.7389053363743393,0.10793500369947225,0.0
2021-11-09,Malaysia,36.43498044690165,16.11806482484197,20.364904556090945,16.82344857000687,2.251599915257967,0.5036895257763115,0.121407026499107,0.23694997985925173
2021-11-10,Malaysia,44.155154419529545,17.031098277062924,20.409137087022483,18.45551912299373,1.9555895896761337,0.0,0.0899477174394997,0.0
2021-11-11,Malaysia,36.0324167501038,12.964754019721985,20.188569252804527,14.338691682773142,2.0708285488565403,0.25929508039443966,0.12159075838182516,0.19642043401059098
2021-11-12,Malaysia,34.1569177130694,15.440274091486287,17.355577270443405,15.065048728258803,1.6661911079546048,0.7986348668010148,0.1262551737002898,0.0
2021-11-13,Malaysia,32.48750902285721,10.012258251318505,16.296460077799924,13.36891521536808,1.5669216570509907,0.27060157435995963,0.12629418272305504,0.0
2021-11-14,Malaysia,29.95931399456123,11.204451173188021,15.784566961074328,7.423733511063013,1.4665398458876129,0.8198378907210748,0.09473446875751955,0.0
2021-11-15,Malaysia,41.58363099843877,12.933833808491197,19.41308174316646,13.953446501285818,1.6844002429747351,0.5503759067443064,0.10840250391716966,0.30007411830722186
2021-11-16,Malaysia,39.265450319680035,11.431375501168231,20.93414433155775,15.15133231162402,1.1642047264595157,0.8364421098415779,0.14481033692387546,0.0
2021-11-17,Malaysia,39.77331338286919,13.595345859933948,20.223207243745115,15.476644663436968,2.1269151541641276,0.5664727441639146,0.1632732587519229,0.2399479792780925
2021-11-18,Malaysia,41.058979513280015,12.349118186804823,19.67712273995584,14.64816402497081,1.3900175356058337,0.5743775900839453,0.09076163625440886,0.0
2021-11-19,Malaysia,36.432495636698164,10.490488623647892,17.313025686003076,13.338257207387006,2.5792917264919053,0.5828049235359941,0.08181529596956034,0.0995392328909478
2021-11-20,Malaysia,32.63074915030822,9.426792121558485,15.607957938668687,9.580819964895875,1.8307681041427053,0.29458725379870265,0.09098197574274956,0.0
2021-11-21,Malaysia,30.427014009374112,10.982259199126169,15.027401449085813,7.997842442503883,1.8342526175863823,0.2968178161925991,0.1274665981746146,0.0
2021-11-22,Malaysia,49.074145291969494,15.788611346947286,19.032924861461566,10.716675495580896,1.8416345915308643,0.0,0.10948950064119788,0.0
2021-11-23,Malaysia,41.116855626537124,12.623568201832821,18.860112381739295,9.927617178167635,1.9579455060255775,0.9016834429880587,0.12814441802686244,0.0
2021-11-24,Malaysia,38.665409858805724,10.91074405212911,19.13584419611269,10.12393951733556,1.4199161812555774,0.0,0.1377670568474636,0.0
2021-11-25,Malaysia,37.52168193682095,11.293261585512882,16.882708958090735,7.957032027053909,2.3039629259451457,0.30522328609494276,0.12444257217265901,0.06979852655310446
2021-11-26,Malaysia,37.119565756154195,10.692181266076458,15.398350615219812,7.317512124985743,1.3217649527413957,0.6109817866329404,0.13405949199681014,0.0
2021-11-27,Malaysia,30.793002593675848,9.8148068630037,13.014088920255626,6.6220396910914925,2.0970145135478173,0.6134254289377312,0.11111281895629137,0.06429164748632517
2021-11-28,Malaysia,27.42337488859254,9.862449647571525,13.697467488910267,4.790304423846136,1.3269374946093164,0.6164031029732203,0.11124846691500723,0.0
2021-11-29,Malaysia,29.512270891581238,11.436166102585501,16.605968720714664,7.25484855800965,1.7751741889672925,0.0,0.11157425792193504,0.05946597178696434
2021-11-30,Malaysia,33.74908944288384,11.811182703455392,17.620359279872343,8.754044590222064,1.1138313347486417,0.0,0.10266099156705283,0.11081069101546918
2021-12-01,Malaysia,30.084673256962255,10.03128507031304,18.46365868476908,8.999419692592237,1.1183893404075187,0.626955316894565,0.08901535524247971,0.0
2021-12-02,Malaysia,32.669502514204495,7.5731280174181945,16.00524362267257,8.136550693374572,1.3471959799671958,0.6310940014515162,0.14113971448564877,0.0
2021-12-03,Malaysia,32.10023382486112,6.678221049116726,16.53463666434338,8.11341821075157,1.6894859907821644,0.9540315784452466,0.1274800656588439,0.0
2021-12-04,Malaysia,27.431900025964353,9.279317042265689,14.499370227940883,6.943827591073485,1.8062156395696691,0.6399528994665993,0.11349800569816737,0.0
2021-12-05,Malaysia,28.723283953409474,6.743672989662913,13.353786409311738,5.142682848975364,1.6962569263824492,0.0,0.10417847553363767,0.04433347283599453
2021-12-06,Malaysia,35.41900570223287,7.081765419739455,16.995416706076156,6.282278922147707,1.3622694500858796,0.0,0.13790349313827882,0.0
2021-12-07,Malaysia,32.13294378785876,10.664839639593055,17.98447969527855,5.924937092887294,1.4813059192984537,0.0,0.10998219436091641,0.0
2021-12-08,Malaysia,34.88309588047793,12.990049621989556,17.830685257717374,5.966742296400218,1.60119128631702,0.3247512405497389,0.10582009055025149,0.0
2021-12-09,Malaysia,36.97125083386245,9.785437963585125,15.544644514257685,5.9544859426931565,1.0333579425613728,0.0,0.08711195555935192,0.03630784111398266
2021-12-10,Malaysia,28.33794496909321,5.9111941597401705,14.083222116727736,4.805089216230756,1.497533677228503,0.3283996755411206,0.07780785699849578,0.0
